text,sentiment
"Overall, the plot was confusing.",negative
"For me, the ending was disappointing.",negative
"Overall, the script was poor.",negative
"Overall, the movie was boring.",negative
"In my opinion, the plot was confusing.",negative
"By the end, the film was badly executed.",negative
"By the end, the acting felt forced.",negative
"Throughout the movie, the film was dull.",negative
"By the end, the direction felt messy.",negative
"Throughout the movie, the acting felt forced.",negative
"Throughout the movie, the screenplay was weak.",negative
"For me, the dialogue was awkward.",negative
"By the end, the plot was confusing.",negative
The film made little sense.,negative
The film was dull.,negative
"For me, the movie was boring.",negative
"Overall, the performances felt flat.",negative
"By the end, the movie was boring.",negative
The movie was forgettable.,negative
"Overall, the performances felt flat.",negative
"Overall, the pacing was slow.",negative
"Overall, the script was poor.",negative
"Throughout the movie, the movie was forgettable.",negative
"For me, the film was badly executed.",negative
"By the end, the story was weak.",negative
The characters were unconvincing.,negative
"Throughout the movie, the dialogue was awkward.",negative
"Throughout the movie, the film was badly executed.",negative
"Overall, the screenplay was weak.",negative
"Throughout the movie, the film was dull.",negative
"Overall, the film was badly executed.",negative
"Overall, the performances felt flat.",negative
"By the end, the film was badly executed.",negative
"In my opinion, the movie was forgettable.",negative
"By the end, the plot was confusing.",negative
"Throughout the movie, the direction felt messy.",negative
"For me, the film was badly executed.",negative
"Overall, the ending was disappointing.",negative
"Throughout the movie, the scenes felt too long.",negative
The movie was boring.,negative
"Overall, the story was weak.",negative
"For me, the movie was forgettable.",negative
"Overall, the film made little sense.",negative
The film was badly executed.,negative
"Throughout the movie, the plot was confusing.",negative
"For me, the film was badly executed.",negative
"For me, the pacing was slow.",negative
The movie was forgettable.,negative
"Throughout the movie, the ending was disappointing.",negative
"For me, the movie was boring.",negative
The story was poorly written.,negative
"For me, the film made little sense.",negative
"In my opinion, the film made little sense.",negative
"By the end, the pacing was slow.",negative
"Throughout the movie, the movie was forgettable.",negative
"Throughout the movie, the film was dull.",negative
"In my opinion, the scenes felt too long.",negative
"By the end, the performances felt flat.",negative
The performances felt flat.,negative
"Overall, the film made little sense.",negative
"Throughout the movie, the script was poor.",negative
The film was dull.,negative
"For me, the characters were unconvincing.",negative
"Throughout the movie, the story was poorly written.",negative
"Overall, the script was poor.",negative
"By the end, the story was weak.",negative
"For me, the story was weak.",negative
The movie was forgettable.,negative
The movie was forgettable.,negative
"By the end, the scenes felt too long.",negative
"By the end, the dialogue was awkward.",negative
"Throughout the movie, the direction felt messy.",negative
The movie was predictable.,negative
"Throughout the movie, the movie was boring.",negative
"In my opinion, the performances felt flat.",negative
"For me, the script was poor.",negative
"For me, the film made little sense.",negative
"For me, the movie was predictable.",negative
"By the end, the script was poor.",negative
"Overall, the scenes felt too long.",negative
"For me, the film made little sense.",negative
"Throughout the movie, the story was poorly written.",negative
"In my opinion, the plot was confusing.",negative
"For me, the story was poorly written.",negative
"In my opinion, the screenplay was weak.",negative
"For me, the characters were unconvincing.",negative
"By the end, the movie was predictable.",negative
"By the end, the scenes felt too long.",negative
"By the end, the movie was boring.",negative
"By the end, the acting felt forced.",negative
"Throughout the movie, the film was dull.",negative
The plot was confusing.,negative
"For me, the dialogue was awkward.",negative
"In my opinion, the scenes felt too long.",negative
"For me, the story was poorly written.",negative
"Overall, the pacing was slow.",negative
"By the end, the scenes felt too long.",negative
The story was weak.,negative
"Throughout the movie, the movie was boring.",negative
"Throughout the movie, the film was badly executed.",negative
The ending was disappointing.,negative
"Overall, the script was poor.",negative
The movie was predictable.,negative
The film was badly executed.,negative
"Throughout the movie, the scenes felt too long.",negative
"By the end, the film was badly executed.",negative
"In my opinion, the movie was forgettable.",negative
The film was badly executed.,negative
"By the end, the plot was confusing.",negative
"Throughout the movie, the screenplay was weak.",negative
"Overall, the story was weak.",negative
"In my opinion, the movie was forgettable.",negative
The dialogue was awkward.,negative
"For me, the film was badly executed.",negative
"By the end, the movie was forgettable.",negative
"For me, the film was dull.",negative
"By the end, the plot was confusing.",negative
"In my opinion, the pacing was slow.",negative
"By the end, the film was dull.",negative
"Overall, the story was weak.",negative
"In my opinion, the ending was disappointing.",negative
"In my opinion, the scenes felt too long.",negative
"Throughout the movie, the scenes felt too long.",negative
"Overall, the performances felt flat.",negative
The movie was forgettable.,negative
The ending was disappointing.,negative
"In my opinion, the story was poorly written.",negative
"For me, the story was poorly written.",negative
"In my opinion, the movie was predictable.",negative
"Overall, the script was poor.",negative
"Overall, the film was badly executed.",negative
"Throughout the movie, the experience was frustrating.",negative
The performances felt flat.,negative
"Overall, the script was poor.",negative
"For me, the film made little sense.",negative
"For me, the acting felt forced.",negative
"For me, the ending was disappointing.",negative
"In my opinion, the characters were unconvincing.",negative
"For me, the acting felt forced.",negative
"For me, the script was poor.",negative
"In my opinion, the performances felt flat.",negative
"Throughout the movie, the experience was frustrating.",negative
"Throughout the movie, the performances felt flat.",negative
"In my opinion, the film was dull.",negative
"By the end, the experience was frustrating.",negative
"For me, the experience was frustrating.",negative
"Throughout the movie, the story was weak.",negative
"In my opinion, the acting felt forced.",negative
"Throughout the movie, the ending was disappointing.",negative
"By the end, the film was dull.",negative
"In my opinion, the film was dull.",negative
"In my opinion, the film made little sense.",negative
"For me, the movie was forgettable.",negative
"By the end, the story was weak.",negative
"Overall, the script was poor.",negative
The characters were unconvincing.,negative
"By the end, the scenes felt too long.",negative
The direction felt messy.,negative
"Overall, the story was poorly written.",negative
"In my opinion, the screenplay was weak.",negative
"Overall, the movie was predictable.",negative
"In my opinion, the performances felt flat.",negative
"By the end, the plot was confusing.",negative
"Throughout the movie, the dialogue was awkward.",negative
"Overall, the dialogue was awkward.",negative
"In my opinion, the film was dull.",negative
"Overall, the dialogue was awkward.",negative
"Overall, the dialogue was awkward.",negative
"In my opinion, the film was badly executed.",negative
The movie was boring.,negative
The acting felt forced.,negative
"For me, the screenplay was weak.",negative
"For me, the story was weak.",negative
"Throughout the movie, the pacing was slow.",negative
"For me, the movie was predictable.",negative
"Throughout the movie, the direction felt messy.",negative
"In my opinion, the performances felt flat.",negative
"Overall, the screenplay was weak.",negative
"In my opinion, the movie was forgettable.",negative
"Overall, the scenes felt too long.",negative
"Overall, the performances felt flat.",negative
"For me, the pacing was slow.",negative
"Throughout the movie, the film made little sense.",negative
The story was poorly written.,negative
"In my opinion, the movie was forgettable.",negative
"By the end, the scenes felt too long.",negative
"Throughout the movie, the plot was confusing.",negative
"By the end, the acting felt forced.",negative
"Throughout the movie, the movie was forgettable.",negative
"By the end, the direction felt messy.",negative
The story was weak.,negative
"Throughout the movie, the dialogue was awkward.",negative
The performances felt flat.,negative
"In my opinion, the direction felt messy.",negative
"In my opinion, the film was badly executed.",negative
"For me, the plot was confusing.",negative
"Overall, the script was poor.",negative
"Throughout the movie, the script was poor.",negative
"In my opinion, the film was badly executed.",negative
"Overall, the movie was predictable.",negative
"Throughout the movie, the screenplay was weak.",negative
"Throughout the movie, the dialogue was awkward.",negative
"In my opinion, the movie was predictable.",negative
"In my opinion, the scenes felt too long.",negative
"Overall, the experience was frustrating.",negative
"Overall, the performances felt flat.",negative
"By the end, the performances felt flat.",negative
The film was dull.,negative
"Overall, the script was poor.",negative
"Throughout the movie, the story was poorly written.",negative
"Overall, the scenes felt too long.",negative
"By the end, the movie was boring.",negative
"Throughout the movie, the movie was boring.",negative
"Overall, the story was weak.",negative
"Throughout the movie, the film made little sense.",negative
"By the end, the movie was boring.",negative
"For me, the movie was forgettable.",negative
"Throughout the movie, the direction felt messy.",negative
"In my opinion, the characters were unconvincing.",negative
"For me, the story was poorly written.",negative
"Throughout the movie, the pacing was slow.",negative
"By the end, the acting felt forced.",negative
The plot was confusing.,negative
"In my opinion, the dialogue was awkward.",negative
"By the end, the screenplay was weak.",negative
"Throughout the movie, the acting felt forced.",negative
"In my opinion, the direction felt messy.",negative
"In my opinion, the movie was predictable.",negative
"For me, the story was poorly written.",negative
"In my opinion, the script was poor.",negative
"Throughout the movie, the story was weak.",negative
"In my opinion, the acting felt forced.",negative
"Overall, the film was badly executed.",negative
"For me, the performances felt flat.",negative
"Overall, the story was poorly written.",negative
"In my opinion, the characters were unconvincing.",negative
"By the end, the direction felt messy.",negative
"Throughout the movie, the movie was forgettable.",negative
The experience was frustrating.,negative
"For me, the scenes felt too long.",negative
"Throughout the movie, the characters were unconvincing.",negative
"Overall, the movie was boring.",negative
"Throughout the movie, the direction felt messy.",negative
"For me, the film was badly executed.",negative
The scenes felt too long.,negative
"Overall, the ending was disappointing.",negative
"Overall, the direction felt messy.",negative
"In my opinion, the direction felt messy.",negative
"By the end, the characters were unconvincing.",negative
"For me, the script was poor.",negative
"In my opinion, the scenes felt too long.",negative
"In my opinion, the experience was frustrating.",negative
"For me, the performances felt flat.",negative
"Throughout the movie, the experience was frustrating.",negative
"Overall, the plot was confusing.",negative
"Overall, the story was weak.",negative
"By the end, the film was dull.",negative
"By the end, the script was poor.",negative
"Overall, the ending was disappointing.",negative
"Throughout the movie, the plot was confusing.",negative
The acting felt forced.,negative
"Throughout the movie, the ending was disappointing.",negative
The story was poorly written.,negative
"Throughout the movie, the story was weak.",negative
The movie was forgettable.,negative
"In my opinion, the acting felt forced.",negative
"Overall, the film was badly executed.",negative
"By the end, the ending was disappointing.",negative
"In my opinion, the scenes felt too long.",negative
"Overall, the film was dull.",negative
"Throughout the movie, the characters were unconvincing.",negative
"Overall, the movie was boring.",negative
"Overall, the movie was forgettable.",negative
The story was weak.,negative
"In my opinion, the movie was predictable.",negative
"Throughout the movie, the screenplay was weak.",negative
"In my opinion, the story was poorly written.",negative
"Throughout the movie, the story was poorly written.",negative
"By the end, the movie was boring.",negative
"Overall, the story was poorly written.",negative
"For me, the performances felt flat.",negative
"By the end, the experience was frustrating.",negative
"Throughout the movie, the performances felt flat.",negative
"By the end, the movie was forgettable.",negative
"In my opinion, the story was poorly written.",negative
"Throughout the movie, the movie was predictable.",negative
"Overall, the story was poorly written.",negative
"Throughout the movie, the ending was disappointing.",negative
"In my opinion, the characters were unconvincing.",negative
"In my opinion, the film made little sense.",negative
"In my opinion, the movie was boring.",negative
The story was weak.,negative
"Overall, the movie was forgettable.",negative
"In my opinion, the movie was predictable.",negative
"For me, the screenplay was weak.",negative
"By the end, the story was weak.",negative
"Throughout the movie, the screenplay was weak.",negative
The characters were unconvincing.,negative
"In my opinion, the film made little sense.",negative
"Overall, the film was badly executed.",negative
"For me, the story was weak.",negative
"Overall, the movie was predictable.",negative
"For me, the film made little sense.",negative
"Throughout the movie, the film made little sense.",negative
"Overall, the film was dull.",negative
"Throughout the movie, the scenes felt too long.",negative
"In my opinion, the film was dull.",negative
"Throughout the movie, the ending was disappointing.",negative
"For me, the film was dull.",negative
"By the end, the film was badly executed.",negative
"In my opinion, the script was poor.",negative
"In my opinion, the story was poorly written.",negative
"Overall, the film made little sense.",negative
"Overall, the ending was disappointing.",negative
"In my opinion, the movie was boring.",negative
"By the end, the acting felt forced.",negative
"For me, the experience was frustrating.",negative
"In my opinion, the experience was frustrating.",negative
"Throughout the movie, the film was badly executed.",negative
"In my opinion, the dialogue was awkward.",negative
"Overall, the story was weak.",negative
"For me, the pacing was slow.",negative
"Overall, the story was weak.",negative
"In my opinion, the acting felt forced.",negative
"Overall, the script was poor.",negative
"By the end, the experience was frustrating.",negative
"Overall, the story was weak.",negative
"Overall, the ending was disappointing.",negative
"Throughout the movie, the story was weak.",negative
"In my opinion, the dialogue was awkward.",negative
"In my opinion, the film made little sense.",negative
"In my opinion, the screenplay was weak.",negative
"By the end, the experience was frustrating.",negative
"In my opinion, the pacing was slow.",negative
"Overall, the ending was disappointing.",negative
"In my opinion, the pacing was slow.",negative
The scenes felt too long.,negative
"Throughout the movie, the story was poorly written.",negative
"Overall, the plot was confusing.",negative
"Throughout the movie, the script was poor.",negative
The story was weak.,negative
"Throughout the movie, the film was dull.",negative
"Overall, the experience was frustrating.",negative
"Overall, the pacing was slow.",negative
"By the end, the experience was frustrating.",negative
"For me, the acting felt forced.",negative
"Throughout the movie, the dialogue was awkward.",negative
"By the end, the scenes felt too long.",negative
"In my opinion, the characters were unconvincing.",negative
"By the end, the plot was confusing.",negative
"By the end, the pacing was slow.",negative
"For me, the story was poorly written.",negative
"In my opinion, the acting felt forced.",negative
"By the end, the screenplay was weak.",negative
"Overall, the characters were unconvincing.",negative
The movie was predictable.,negative
The dialogue was awkward.,negative
"By the end, the film was dull.",negative
"In my opinion, the film made little sense.",negative
"Overall, the story was weak.",negative
"For me, the script was poor.",negative
"Throughout the movie, the acting felt forced.",negative
The film was dull.,negative
"For me, the pacing was slow.",negative
"By the end, the screenplay was weak.",negative
"Overall, the film was badly executed.",negative
The movie was predictable.,negative
"Overall, the film was dull.",negative
The screenplay was weak.,negative
"In my opinion, the film was badly executed.",negative
The pacing was slow.,negative
"By the end, the movie was predictable.",negative
"By the end, the movie was boring.",negative
The story was poorly written.,negative
"Throughout the movie, the movie was boring.",negative
"In my opinion, the film was dull.",negative
"By the end, the story was poorly written.",negative
"Throughout the movie, the movie was predictable.",negative
The dialogue was awkward.,negative
"In my opinion, the scenes felt too long.",negative
"In my opinion, the movie was boring.",negative
"Throughout the movie, the pacing was slow.",negative
"For me, the experience was frustrating.",negative
"For me, the characters were unconvincing.",negative
"Overall, the screenplay was weak.",negative
"Overall, the performances felt flat.",negative
"In my opinion, the story was poorly written.",negative
"By the end, the direction felt messy.",negative
"In my opinion, the experience was frustrating.",negative
"For me, the film was badly executed.",negative
The plot was confusing.,negative
"Overall, the movie was forgettable.",negative
"In my opinion, the experience was frustrating.",negative
"For me, the script was poor.",negative
"Throughout the movie, the movie was predictable.",negative
"By the end, the story was weak.",negative
"Throughout the movie, the movie was forgettable.",negative
The plot was confusing.,negative
"In my opinion, the film was badly executed.",negative
"Overall, the film was badly executed.",negative
"By the end, the direction felt messy.",negative
"By the end, the ending was disappointing.",negative
"Throughout the movie, the story was poorly written.",negative
"For me, the dialogue was awkward.",negative
"For me, the screenplay was weak.",negative
"For me, the movie was boring.",negative
"In my opinion, the characters were unconvincing.",negative
"By the end, the film made little sense.",negative
The direction felt messy.,negative
"For me, the acting felt forced.",negative
The ending was disappointing.,negative
"Overall, the movie was boring.",negative
"Overall, the pacing was slow.",negative
"Throughout the movie, the acting felt forced.",negative
The dialogue was awkward.,negative
"For me, the pacing was slow.",negative
"By the end, the scenes felt too long.",negative
"For me, the screenplay was weak.",negative
"By the end, the film was badly executed.",negative
"In my opinion, the performances felt flat.",negative
"In my opinion, the pacing was slow.",negative
"For me, the film was dull.",negative
The ending was disappointing.,negative
"By the end, the dialogue was awkward.",negative
The screenplay was weak.,negative
"By the end, the experience was frustrating.",negative
"In my opinion, the pacing was slow.",negative
"By the end, the story was poorly written.",negative
"In my opinion, the film made little sense.",negative
"For me, the pacing was slow.",negative
"For me, the script was poor.",negative
"By the end, the pacing was slow.",negative
"In my opinion, the ending was disappointing.",negative
"Overall, the ending was disappointing.",negative
The movie was forgettable.,negative
"By the end, the acting felt forced.",negative
"For me, the film was dull.",negative
"Overall, the scenes felt too long.",negative
"For me, the dialogue was awkward.",negative
"For me, the film was dull.",negative
"For me, the plot was confusing.",negative
"Throughout the movie, the story was poorly written.",negative
"By the end, the acting felt forced.",negative
"In my opinion, the performances felt flat.",negative
"By the end, the experience was frustrating.",negative
The film made little sense.,negative
"Overall, the plot was confusing.",negative
"Throughout the movie, the story was poorly written.",negative
"In my opinion, the movie was forgettable.",negative
"For me, the plot was confusing.",negative
"Throughout the movie, the film was badly executed.",negative
"In my opinion, the movie was predictable.",negative
"In my opinion, the story was poorly written.",negative
"Throughout the movie, the movie was predictable.",negative
"By the end, the film made little sense.",negative
"For me, the direction felt messy.",negative
"For me, the film was dull.",negative
"Overall, the story was poorly written.",negative
"For me, the scenes felt too long.",negative
"In my opinion, the script was poor.",negative
"Throughout the movie, the experience was frustrating.",negative
The scenes felt too long.,negative
"In my opinion, the pacing was slow.",negative
The film was badly executed.,negative
"Overall, the movie was forgettable.",negative
The characters were unconvincing.,negative
"Overall, the characters were unconvincing.",negative
"In my opinion, the dialogue was awkward.",negative
"By the end, the story was weak.",negative
"For me, the script was poor.",negative
"For me, the movie was forgettable.",negative
"For me, the performances felt flat.",negative
The movie was boring.,negative
"Throughout the movie, the pacing was slow.",negative
"Overall, the movie was predictable.",negative
"In my opinion, the movie was boring.",negative
"For me, the movie was predictable.",negative
"Overall, the film was dull.",negative
"In my opinion, the script was poor.",negative
"For me, the ending was disappointing.",negative
"For me, the scenes felt too long.",negative
"By the end, the dialogue was awkward.",negative
"By the end, the ending was disappointing.",negative
"Throughout the movie, the direction felt messy.",negative
"Throughout the movie, the plot was confusing.",negative
The performances felt flat.,negative
"By the end, the film was badly executed.",negative
The characters were unconvincing.,negative
"Throughout the movie, the performances felt flat.",negative
The ending was disappointing.,negative
"In my opinion, the direction felt messy.",negative
"Throughout the movie, the film made little sense.",negative
"Overall, the acting felt forced.",negative
The film was badly executed.,negative
The scenes felt too long.,negative
"For me, the characters were unconvincing.",negative
"In my opinion, the pacing was slow.",negative
"For me, the story was poorly written.",negative
"In my opinion, the movie was boring.",negative
"By the end, the movie was forgettable.",negative
"Overall, the film was dull.",negative
"By the end, the pacing was slow.",negative
"Throughout the movie, the scenes felt too long.",negative
"For me, the film was badly executed.",negative
The movie was forgettable.,negative
"Throughout the movie, the film was dull.",negative
"Throughout the movie, the characters were unconvincing.",negative
"Overall, the movie was boring.",negative
The direction felt messy.,negative
"For me, the screenplay was weak.",negative
"For me, the pacing was slow.",negative
"In my opinion, the scenes felt too long.",negative
"Throughout the movie, the ending was disappointing.",negative
"Throughout the movie, the movie was forgettable.",negative
"Overall, the movie was boring.",negative
"For me, the screenplay was weak.",negative
"Throughout the movie, the dialogue was awkward.",negative
"By the end, the scenes felt too long.",negative
"Overall, the performances felt flat.",negative
"For me, the story was poorly written.",negative
"Overall, the movie was forgettable.",negative
The film was dull.,negative
"Throughout the movie, the script was poor.",negative
"By the end, the direction felt messy.",negative
The performances felt flat.,negative
"By the end, the acting felt forced.",negative
"Throughout the movie, the film made little sense.",negative
"In my opinion, the movie was predictable.",negative
"In my opinion, the dialogue was awkward.",negative
"For me, the movie was predictable.",negative
"In my opinion, the story was weak.",negative
"In my opinion, the plot was confusing.",negative
"Throughout the movie, the film was badly executed.",negative
"Overall, the film was badly executed.",negative
The experience was frustrating.,negative
"Overall, the film was dull.",negative
"Overall, the movie was predictable.",negative
The ending was disappointing.,negative
"Overall, the pacing was slow.",negative
"Overall, the film was badly executed.",negative
The characters were unconvincing.,negative
"By the end, the direction felt messy.",negative
"In my opinion, the acting felt forced.",negative
"Throughout the movie, the experience was frustrating.",negative
"In my opinion, the story was weak.",negative
"By the end, the dialogue was awkward.",negative
"Overall, the story was poorly written.",negative
"For me, the dialogue was awkward.",negative
"In my opinion, the movie was forgettable.",negative
"Throughout the movie, the story was poorly written.",negative
"By the end, the film was badly executed.",negative
"By the end, the movie was boring.",negative
"Throughout the movie, the story was weak.",negative
"By the end, the performances felt flat.",negative
The movie was forgettable.,negative
"Overall, the script was poor.",negative
"In my opinion, the pacing was slow.",negative
"By the end, the dialogue was awkward.",negative
"In my opinion, the film was badly executed.",negative
"Throughout the movie, the pacing was slow.",negative
The story was weak.,negative
"By the end, the scenes felt too long.",negative
"By the end, the script was poor.",negative
The movie was predictable.,negative
"In my opinion, the story was weak.",negative
"Overall, the scenes felt too long.",negative
"For me, the scenes felt too long.",negative
"In my opinion, the acting felt forced.",negative
"For me, the screenplay was weak.",negative
The story was poorly written.,negative
"Overall, the plot was confusing.",negative
"Throughout the movie, the movie was forgettable.",negative
"By the end, the story was poorly written.",negative
The story was weak.,negative
"For me, the film was dull.",negative
"In my opinion, the characters were unconvincing.",negative
"Throughout the movie, the screenplay was weak.",negative
The plot was confusing.,negative
"By the end, the movie was predictable.",negative
"In my opinion, the movie was predictable.",negative
"Overall, the characters were unconvincing.",negative
"In my opinion, the movie was forgettable.",negative
"By the end, the pacing was slow.",negative
"Throughout the movie, the script was poor.",negative
"For me, the story was weak.",negative
"Overall, the script was poor.",negative
"In my opinion, the movie was boring.",negative
"By the end, the scenes felt too long.",negative
The movie was boring.,negative
"For me, the scenes felt too long.",negative
"By the end, the film was badly executed.",negative
"Throughout the movie, the film was dull.",negative
"For me, the film was dull.",negative
"Throughout the movie, the movie was boring.",negative
"For me, the characters were unconvincing.",negative
"Throughout the movie, the direction felt messy.",negative
"Overall, the story was poorly written.",negative
"By the end, the dialogue was awkward.",negative
"For me, the movie was boring.",negative
"By the end, the story was poorly written.",negative
"Overall, the dialogue was awkward.",negative
"By the end, the characters were unconvincing.",negative
"Overall, the movie was forgettable.",negative
"Overall, the film made little sense.",negative
"Overall, the performances felt flat.",negative
The direction felt messy.,negative
"For me, the story was poorly written.",negative
"Overall, the acting felt forced.",negative
"Overall, the direction felt messy.",negative
"In my opinion, the story was weak.",negative
"Throughout the movie, the film made little sense.",negative
"Throughout the movie, the characters were unconvincing.",negative
"Overall, the script was poor.",negative
The dialogue was awkward.,negative
"Overall, the movie was boring.",negative
"For me, the story was weak.",negative
"In my opinion, the film was badly executed.",negative
"For me, the film was badly executed.",negative
"Overall, the film was badly executed.",negative
"Overall, the film was badly executed.",negative
"By the end, the film was dull.",negative
"In my opinion, the story was weak.",negative
"By the end, the ending was disappointing.",negative
"Overall, the screenplay was weak.",negative
"For me, the movie was forgettable.",negative
"By the end, the screenplay was weak.",negative
"Overall, the movie was predictable.",negative
"Throughout the movie, the scenes felt too long.",negative
"Overall, the screenplay was weak.",negative
"Overall, the plot was confusing.",negative
The film was dull.,negative
The film made little sense.,negative
"Throughout the movie, the script was poor.",negative
"By the end, the film was dull.",negative
"Overall, the dialogue was awkward.",negative
"Overall, the ending was disappointing.",negative
"For me, the experience was frustrating.",negative
"By the end, the screenplay was weak.",negative
"Throughout the movie, the direction felt messy.",negative
"Throughout the movie, the film was dull.",negative
The scenes felt too long.,negative
"By the end, the film was badly executed.",negative
"By the end, the scenes felt too long.",negative
"Throughout the movie, the direction felt messy.",negative
"By the end, the film was badly executed.",negative
"For me, the performances felt flat.",negative
"For me, the story was poorly written.",negative
"For me, the pacing was slow.",negative
"Throughout the movie, the acting felt forced.",negative
The experience was frustrating.,negative
"For me, the film was dull.",negative
"Throughout the movie, the story was poorly written.",negative
"For me, the pacing was slow.",negative
"For me, the scenes felt too long.",negative
"Overall, the pacing was slow.",negative
"Throughout the movie, the characters were unconvincing.",negative
"In my opinion, the scenes felt too long.",negative
"Throughout the movie, the characters were unconvincing.",negative
"Throughout the movie, the plot was confusing.",negative
"For me, the characters were unconvincing.",negative
"By the end, the pacing was slow.",negative
"Overall, the movie was forgettable.",negative
"By the end, the experience was frustrating.",negative
The experience was frustrating.,negative
The movie was forgettable.,negative
"For me, the plot was confusing.",negative
